Particle,x,y,z,Vx,Vy,Vz
36255,-0.006296,-0.002917,-0.069752,0.0,0.0,0.0
42546,-0.008512,-0.001498,-0.06910200000000001,0.0,0.0,0.0
41909,-0.004144,0.001492,-0.06836700000000001,0.0,0.0,0.0
36245,-0.011393,0.008885,-0.07638500000000001,0.0,0.0,0.0
42491,-0.011748,-0.0060030000000000005,-0.070752,0.0,0.0,0.0
41109,-0.000214,0.0016690000000000001,-0.070962,0.0,0.0,0.0
42853,0.004613000000000001,0.011581,-0.076101,0.0,0.0,0.0
43405,-0.010939,-0.0019790000000000003,-0.064519,0.0,0.0,0.0
43221,0.0054269999999999995,-0.0008209999999999999,-0.07159,0.0,0.0,0.0
43870,-0.00322,-0.009816,-0.07267799999999999,0.0,0.0,0.0
36250,0.010776999999999998,0.010407,-0.076769,0.0,0.0,0.0
43715,0.008167,0.001018,-0.061062,0.0,0.0,0.0
40162,0.010003999999999999,0.00017199999999999998,-0.071908,0.0,0.0,0.0
42242,0.011952,0.001882,-0.07143600000000001,0.0,0.0,0.0
43399,0.015543,-0.003669,-0.07395399999999999,0.0,0.0,0.0
43397,-0.015321,-0.008116,-0.07303799999999999,0.0,0.0,0.0
42486,0.005844,0.009736,-0.066324,0.0,0.0,0.0
43749,0.00831,0.009031,-0.067772,0.0,0.0,0.0
42142,0.012625,-0.009968999999999999,-0.062516,0.0,0.0,0.0
29657,0.001335,0.008697,-0.06958700000000001,0.0,0.0,0.0
41358,0.010532999999999999,0.002506,-0.068865,0.0,0.0,0.0
32657,-0.0033250000000000003,0.010898999999999999,-0.068206,0.0,0.0,0.0
42555,-0.005966999999999999,-0.007208,-0.066838,0.0,0.0,0.0
42917,-0.003022,0.009105,-0.061725,0.0,0.0,0.0
43180,0.001236,0.005942,-0.063071,0.0,0.0,0.0
43556,-0.006114,0.006391,-0.061467,0.0,0.0,0.0
43899,0.010766999999999999,0.002649,-0.075844,0.0,0.0,0.0
43375,0.006597,0.002815,-0.071081,0.0,0.0,0.0
43115,0.009596,1.6e-05,-0.059588999999999996,0.0,0.0,0.0
41405,-0.00851,-0.007631000000000001,-0.06995900000000001,0.0,0.0,0.0
43417,-0.013712,0.013111000000000001,-0.067107,0.0,0.0,0.0
41490,-0.015109,-0.005719999999999999,-0.07559199999999999,0.0,0.0,0.0
42661,-0.011500999999999999,0.01275,-0.065264,0.0,0.0,0.0
43470,-0.003993,-0.000982,-0.071992,0.0,0.0,0.0
43515,0.004957,-0.010046,-0.062642,0.0,0.0,0.0
43332,0.007184,0.004355,-0.069214,0.0,0.0,0.0
41148,0.014957000000000002,0.009698,-0.066173,0.0,0.0,0.0
43406,0.004992,-0.006026,-0.07118000000000001,0.0,0.0,0.0
41623,0.011822,0.0005769999999999999,-0.065183,0.0,0.0,0.0
43469,0.00017,0.007385,-0.075486,0.0,0.0,0.0
41959,-0.008739,0.002166,-0.067565,0.0,0.0,0.0
42549,-0.00754,-0.011137000000000001,-0.07418000000000001,0.0,0.0,0.0
43689,0.004509,-0.0026190000000000002,-0.07396299999999999,0.0,0.0,0.0
39195,0.001482,0.012466,-0.064318,0.0,0.0,0.0
43693,-0.008038,0.008140000000000001,-0.075511,0.0,0.0,0.0
40376,0.000399,-0.010716,-0.06855,0.0,0.0,0.0
43719,0.010967000000000001,-0.007729,-0.07163599999999999,0.0,0.0,0.0
43722,-0.0043879999999999995,0.010926,-0.059938000000000005,0.0,0.0,0.0
43730,0.003493,-0.009209,-0.07527299999999999,0.0,0.0,0.0
41995,4.4e-05,0.00033800000000000003,-0.074421,0.0,0.0,0.0
43737,0.010852,-0.008672000000000001,-0.06950400000000001,0.0,0.0,0.0
43418,-0.009484999999999999,0.007207,-0.074449,0.0,0.0,0.0
43072,0.001035,0.00025,-0.06462999999999999,0.0,0.0,0.0
43079,-0.001673,-0.002754,-0.072872,0.0,0.0,0.0
41041,-0.01078,0.005724,-0.078664,0.0,0.0,0.0
43827,0.008119999999999999,0.00975,-0.057421,0.0,0.0,0.0
35897,0.018481,-0.00289,-0.071465,0.0,0.0,0.0
43936,0.005727,0.013076,-0.065055,0.0,0.0,0.0
42807,7.4e-05,0.01105,-0.069042,0.0,0.0,0.0
42309,0.0007149999999999999,0.012028,-0.058384,0.0,0.0,0.0
42007,-0.0029049999999999996,0.008369,-0.064359,0.0,0.0,0.0
42327,-0.005825,0.013215999999999999,-0.06032,0.0,0.0,0.0
42697,-0.012387,-0.0015309999999999998,-0.07822799999999999,0.0,0.0,0.0
43457,-0.0042380000000000004,-0.003179,-0.07350100000000001,1.0999999999999725e-05,8.799999999999997e-05,-0.00018399999999998973
43157,-0.001484,-0.007636,-0.07398,8.5e-05,0.00016700000000000048,-4.299999999998749e-05
43391,-0.001357,-0.001589,-0.069658,0.00012299999999999985,0.00029299999999999986,-0.0005030000000000034
42291,-0.003173,-0.008653000000000001,-0.064901,0.00019400000000000016,0.0001250000000000001,-0.00010600000000000886
43446,0.001658,0.013195,-0.065001,-2.0000000000000486e-06,0.00014899999999999983,0.00020199999999999385
42502,-0.003645,-0.000716,-0.063719,0.00024399999999999986,0.00019299999999999992,-0.00028200000000000447
42802,-0.0053289999999999995,-0.010209,-0.063969,0.0002299999999999993,-7.700000000000068e-05,-0.0002469999999999972
38440,0.008773,-0.002503,-0.065345,8.700000000000027e-05,0.00021799999999999988,-0.00013399999999999523
43209,-0.013393,-0.0063479999999999995,-0.07556399999999999,7.100000000000162e-05,5.299999999999923e-05,-6.50000000000095e-05
42058,-0.011311,0.009683,-0.07262099999999999,-4.5999999999999167e-05,0.00014699999999999956,6.199999999999262e-05
43491,-0.006754,-0.011769,-0.064771,8.599999999999927e-05,-4.999999999999796e-06,-0.0003530000000000061
40999,-0.0013839999999999998,-0.009316000000000001,-0.065822,0.00012399999999999976,0.00013000000000000164,6.20000000000065e-05
44013,0.0032519999999999997,-0.003121,-0.063348,0.00017299999999999998,0.00019899999999999996,-0.0004720000000000002
43442,0.016378,0.010954,-0.068075,0.00032199999999999937,4.0000000000000105e-05,-0.00015600000000000336
42055,0.007213,0.009705,-0.062426,-6.499999999999995e-05,0.00016799999999999975,-8.89999999999988e-05
43100,0.013751,0.001355,-0.065066,0.00010500000000000093,0.00025199999999999984,1.000000000001e-06
43951,0.016294,0.011006,-0.069676,0.00012899999999999717,0.00015199999999999936,-0.00019900000000000473
41914,0.005887,-0.001282,-0.071312,0.00023300000000000057,0.00019999999999999987,-5.8999999999989616e-05
44024,0.013526999999999999,0.0040279999999999995,-0.06423000000000001,4.900000000000217e-05,0.0002980000000000005,6.0000000000004494e-05
43092,-0.007089000000000001,0.009156000000000001,-0.07541500000000001,0.00011699999999999992,0.00013099999999999917,-3.299999999997749e-05
41564,0.003835,0.013022,-0.06733199999999999,-0.00021300000000000008,9.900000000000013e-05,5.7999999999988616e-05
44195,0.008661,-0.006207,-0.070783,0.00013799999999999923,8.399999999999987e-05,-0.00021000000000000185
43440,-0.016202,-0.005357,-0.074821,1.000000000001e-06,0.0002890000000000002,-9.599999999999886e-05
42895,0.001385,-0.008246,-0.072332,0.000152,5.6000000000000494e-05,-0.00020000000000000573
43116,-0.001382,-0.008564,-0.063473,0.00010999999999999985,0.00013400000000000044,-0.0003509999999999902
42034,0.01738,-0.007878,-0.075051,0.00013900000000000023,-8.200000000000048e-05,-0.0002979999999999927
42886,-0.002378,-0.0077670000000000005,-0.06338,0.00016499999999999978,0.00025400000000000075,-5.3999999999998494e-05
43772,-0.0031669999999999997,-0.006261999999999999,-0.064714,0.00015399999999999962,0.00017399999999999968,5.1999999999982616e-05
43456,0.011896,0.009492,-0.062496,7.899999999999921e-05,0.00015899999999999942,9.10000000000008e-05
42367,0.001878,0.006641,-0.062417,0.0001389999999999998,0.00018699999999999967,-0.00019199999999999773
42485,-0.0017909999999999998,0.002142,-0.074419,0.0002959999999999998,0.00038900000000000046,3.099999999998937e-05
41695,-0.001127,-0.003734,-0.072794,6.899999999999983e-05,0.00013599999999999984,-5.9000000000003494e-05
44080,-0.010512,0.011917,-0.061742,-3.8999999999999105e-05,-1.600000000000039e-05,6.199999999999956e-05
42090,0.013026,0.007312,-0.067455,0.000197000000000001,0.0001250000000000001,-0.00028700000000000947
41617,0.004883,-0.0032559999999999998,-0.06942100000000001,0.00024200000000000003,9.39999999999999e-05,-7.499999999997786e-05
43706,0.0034260000000000002,-0.005024,-0.076469,0.00014899999999999983,2.2000000000000318e-05,0.00016199999999999548
43549,-0.001098,-0.006915,-0.062377,0.00030999999999999995,0.00026400000000000035,-0.0004799999999999943
41776,-0.009656000000000001,0.009452,-0.062252,-5.7999999999999025e-05,0.00017900000000000034,2.9999999999960614e-06
43479,0.00906,-0.002323,-0.063585,5.199999999999996e-05,9.49999999999996e-05,-1.4000000000000123e-05
43441,-0.000305,-0.008571,-0.071945,0.000219,9.699999999999986e-05,-0.00020900000000000085
44213,0.011936,-0.005652,-0.059167000000000004,6.899999999999962e-05,0.00016799999999999975,0.0002020000000000008
27255,-0.01017,0.010242000000000001,-0.0668,2.0000000000002655e-06,0.00023699999999999763,0.00016599999999999948
43890,-0.012241,0.009732,-0.062104999999999994,-0.00020000000000000052,0.00028900000000000106,-0.0001880000000000076
34753,-0.016395,0.007921000000000001,-0.072836,-3.0000000000002247e-05,0.00024699999999999896,4.999999999999449e-05
41146,-0.014084,-0.000184,-0.070162,-6.499999999999909e-05,8.2e-05,-0.0002500000000000002
42543,-0.01133,0.000388,-0.064154,0.00016000000000000042,0.00023999999999999998,-0.00013699999999999823
40052,0.009278,0.008232,-0.067361,7.099999999999988e-05,0.00012799999999999964,5.3999999999998494e-05
43393,0.011413,0.00273,-0.073791,0.00010500000000000093,3.000000000000008e-05,-0.00013399999999999523
40724,-0.014221,0.012631999999999999,-0.067647,-6.500000000000082e-05,0.0002760000000000002,0.00024999999999998634
39224,0.008753,0.011885,-0.06406,-4.200000000000037e-05,0.0001549999999999989,-0.00021200000000000385
44018,-0.013819000000000001,0.000756,-0.074097,0.0001570000000000009,0.0003200000000000001,-0.00011500000000000399
43090,0.005549,0.004973,-0.073025,0.00017399999999999968,0.00023000000000000017,-0.0002319999999999961
43600,0.015366,-0.005961999999999999,-0.062334,0.0002030000000000018,0.00012099999999999958,-0.00033199999999999896
39534,-0.003343,-0.005450999999999999,-0.072337,0.00016599999999999991,-3.700000000000144e-05,-0.00027000000000000635
42526,0.013265,0.011267,-0.065829,0.00013599999999999897,-0.00012999999999999817,-0.00015100000000001224
36426,0.006613000000000001,-0.010787000000000001,-0.068896,0.00016099999999999882,3.400000000000104e-05,-6.0000000000004494e-05
43684,-0.002053,0.001943,-0.071622,-2.1999999999999884e-05,0.0001730000000000002,-0.00014999999999999736
43084,-0.013797,0.0015580000000000001,-0.07015600000000001,1.4000000000000123e-05,0.00030999999999999995,-0.00025699999999999334
41688,-0.013615,0.012432,-0.071545,-3.500000000000031e-05,0.00017,-1.4000000000000123e-05
42784,0.0024860000000000004,-0.001931,-0.066452,0.00021299999999999965,0.0001609999999999999,-0.0004240000000000077
43663,-0.012804,-0.005772,-0.069654,-7.000000000000062e-05,6.200000000000042e-05,-0.0003100000000000047
42815,0.017287,0.009463,-0.067557,0.000336999999999997,0.0001580000000000019,-0.0001779999999999976
42716,-0.014042,-0.010456,-0.076429,-0.00010800000000000046,0.0002149999999999999,8.899999999999186e-05
43243,-0.014558,-0.002387,-0.073075,8.900000000000054e-05,0.00016999999999999958,-0.0004050000000000026
42316,-0.01312,-0.006992,-0.075833,0.00022800000000000077,0.0001799999999999996,-8.500000000001562e-05
43300,0.010177,0.005332,-0.06908700000000001,0.00016200000000000069,0.00034599999999999995,1.3000000000013001e-05
40860,0.016951,-0.004331000000000001,-0.065422,0.00017800000000000107,0.00016300000000000082,3.699999999999537e-05
44144,0.003319,-0.010228999999999999,-0.061543,0.00018599999999999997,-0.0001260000000000011,-0.00023100000000000204
43926,0.009945,-0.012135,-0.07391400000000001,5.400000000000023e-05,-2.199999999999945e-05,-0.00032599999999999296
43726,-0.006543,-0.010923,-0.07069199999999999,0.00013900000000000023,-5.999999999999062e-06,-0.0001789999999999986
42212,0.017277999999999998,0.004247,-0.06976399999999999,0.00027600000000000194,4.69999999999993e-05,-3.700000000000925e-05
43739,0.000111,0.005445,-0.064476,3.199999999999998e-05,8.000000000000021e-05,-0.00020900000000000085
43257,0.009098,-0.013347,-0.064893,0.00022299999999999924,-5.6000000000000494e-05,-0.00018099999999998673
43996,-0.002402,0.00721,-0.073036,4.0999999999999804e-05,0.00022099999999999984,-5.7999999999988616e-05
43685,0.003277,-0.001512,-0.069854,0.00037300000000000007,0.0001910000000000002,-0.0004219999999999918
42823,-0.012776,-0.0057729999999999995,-0.07110599999999999,4.799999999999943e-05,0.00016199999999999982,-0.00015800000000000536
44301,0.0013189999999999999,0.003888,-0.061592,0.0002750000000000003,0.00031400000000000004,-0.00017500000000000154
29467,0.011618999999999999,0.004344000000000001,-0.075394,7.799999999999994e-05,8.3999999999999e-05,-0.00018599999999999173
43755,0.001417,0.00094,-0.062744,0.00016299999999999995,0.0002670000000000002,-0.00044400000000001383
42225,-0.005365,0.010492000000000001,-0.07220499999999999,6.899999999999962e-05,0.00017699999999999834,-0.00015200000000001324
41915,-0.002077,-0.008990999999999999,-0.06608,0.00013999999999999972,0.00012799999999999964,-0.00013799999999999923
33296,0.001596,-0.000683,-0.070676,0.000116,0.000257,-0.00018299999999998873
36512,0.011141,-0.001184,-0.07255299999999999,0.0001559999999999999,9.199999999999985e-05,-0.00032400000000000484
38869,0.003033,0.012098000000000001,-0.07329300000000001,-0.00021300000000000008,0.00010399999999999819,-0.0001649999999999846
40490,-0.000761,-0.0076760000000000005,-0.070576,0.000147,-1.4999999999999389e-05,-0.00022300000000000098
43111,0.008512,-0.009777,-0.072482,0.00011300000000000025,-6.000000000000796e-06,-0.00032699999999999396
43019,0.0031450000000000002,0.011191000000000001,-0.06490399999999999,2.9999999999999645e-06,0.00017,8.799999999999086e-05
40308,0.010568,-0.002108,-0.071465,0.00019800000000000026,5.8000000000000326e-05,-0.00031399999999999484
44458,-0.011548,-0.005106,-0.062904,0.00011399999999999952,0.00016500000000000022,-0.00025299999999998934
43474,0.012106,0.009079,-0.06751900000000001,0.0001449999999999993,8.199999999999874e-05,-0.00013799999999998536
43721,0.013526999999999999,-0.004312,-0.070362,5.699999999999976e-05,0.00011900000000000018,-0.00017700000000001048
44345,0.0050019999999999995,-0.0056689999999999996,-0.065248,0.00019700000000000013,0.00011199999999999925,-0.0004569999999999991
43380,0.013031000000000001,-0.000417,-0.072161,5.599999999999876e-05,0.00010399999999999998,-0.00013900000000000023
33298,-0.009035,0.012461999999999999,-0.066703,-5.299999999999923e-05,0.0003520000000000016,0.0002259999999999901
42593,0.000717,-0.009422,-0.06586700000000001,0.00030999999999999995,0.0001499999999999991,-1.3999999999986246e-05
43694,-0.002663,0.000544,-0.063289,0.00019400000000000016,0.0002490000000000001,-0.0003599999999999992
41009,-0.001719,-0.003541,-0.067525,0.0002719999999999999,9.999999999999983e-05,-0.00016800000000000148
44376,0.009909000000000001,-0.005516,-0.06307399999999999,0.000337999999999998,5.6000000000000494e-05,-0.0003180000000000127
40178,-0.007189,0.001427,-0.06579600000000001,3.0000000000000512e-05,0.00011799999999999983,-0.0003989999999999827
34139,0.008949,-0.003255,-0.069372,0.0003960000000000005,0.00025600000000000015,-0.00015500000000000236
44438,-0.001891,-0.001547,-0.060092,0.0002570000000000003,6.100000000000007e-05,-0.00035500000000000115
43809,-0.002856,0.003101,-0.05875,0.0001820000000000003,0.00026099999999999995,-0.00021600000000000785
44416,0.001858,-0.013071999999999999,-0.067829,0.00016799999999999953,0.00018699999999999793,-0.00021799999999999597
44302,-0.012648,0.01131,-0.063337,-0.00014300000000000077,0.00022699999999999977,-8.999999999995123e-06
44394,-0.007944,0.009089999999999999,-0.059712,-1.899999999999992e-05,0.000172000000000002,4.499999999999643e-05
44097,0.009056,-0.005333999999999999,-0.064102,0.0002649999999999996,6.099999999999942e-05,-0.00033099999999999796
43836,-0.00041099999999999996,0.0009469999999999999,-0.061405,0.00017899999999999996,0.0002720000000000001,-0.00031699999999999784
44482,-0.006502,-0.000254,-0.059029000000000005,0.0001559999999999999,0.00014099999999999998,-0.00027399999999998953
44396,0.015671,0.011713,-0.074908,7.599999999999968e-05,0.00014899999999999983,-0.00017000000000000348
43377,-0.009468,0.004495,-0.075594,5.10000000000007e-05,0.00020199999999999992,-0.0001960000000000156
41930,-0.006048,-0.009419,-0.063847,0.00016800000000000061,6.000000000000796e-06,-0.00043700000000000683
42795,-0.007741,-0.0015129999999999998,-0.070111,0.00020500000000000032,0.00015399999999999984,-0.00024499999999998134
44440,0.011263,0.012182,-0.06253600000000001,7.099999999999988e-05,-8.900000000000054e-05,0.00012000000000000899
43501,0.010412000000000001,-0.0033079999999999997,-0.062738,0.00027799999999999873,7.499999999999955e-05,6.20000000000065e-05
44077,0.017335999999999997,-0.011873,-0.073636,0.0003070000000000017,-5.7999999999999025e-05,-0.00014600000000000724
42530,-0.004292,0.00856,-0.071275,0.0001429999999999999,0.0002910000000000013,6.899999999999962e-05
39204,-0.006815000000000001,-0.005196,-0.0697,0.00017000000000000088,0.0002260000000000005,-0.00010999999999999899
43428,0.002006,0.005175,-0.064151,3.999999999999967e-05,0.00016799999999999975,-0.00019099999999999673
29876,-0.005356,0.0030830000000000002,-0.076904,0.0001269999999999995,8.59999999999997e-05,-0.00015999999999999348
41014,0.008532,-0.002605,-0.066176,0.00014400000000000003,0.00022400000000000024,-0.000123000000000012
41325,-0.003307,-0.00813,-0.069885,-3.299999999999961e-05,7.300000000000015e-05,-6.20000000000065e-05
44312,0.006908,0.002576,-0.073636,0.0001510000000000001,0.00017,-0.0002980000000000066
43858,0.004469,-0.009266,-0.073296,0.00030100000000000005,0.00012299999999999985,-0.00014100000000000223
44313,-0.004581,-0.007914,-0.076276,0.00018199999999999987,0.00018599999999999953,-0.00021600000000000785
44331,-0.013627,-0.004916,-0.071855,7.599999999999968e-05,0.00011800000000000005,-0.0003489999999999882
44099,-0.015282,-0.011176,-0.070786,0.0001570000000000009,0.0003380000000000015,-0.00013799999999999923
39232,0.000489,0.00933,-0.066361,-1.0999999999999996e-05,7.900000000000094e-05,0.00011200000000001487
44354,0.010398999999999999,0.007351,-0.058152,5.900000000000176e-05,0.0002360000000000001,3.300000000000525e-05
