Particle,x,y,z,Vx,Vy,Vz
56331,0.00033,-0.008575,-0.066308,0.0,0.0,0.0
57742,-0.001942,-0.004369,-0.072017,0.0,0.0,0.0
55793,-0.003019,0.0031360000000000003,-0.064433,0.0,0.0,0.0
57599,0.002028,-0.0016619999999999998,-0.069255,0.0,0.0,0.0
54000,0.003882,0.0044269999999999995,-0.068054,0.0,0.0,0.0
58089,-0.004398,0.004927,-0.066447,0.0,0.0,0.0
57740,-0.00645,-0.006405,-0.07644799999999999,0.0,0.0,0.0
58103,-0.00066,-0.008871,-0.060451,0.0,0.0,0.0
58027,-0.0035099999999999997,0.011388,-0.064211,0.0,0.0,0.0
57758,-0.007298,-0.003999,-0.07024,0.0,0.0,0.0
57631,0.003139,-0.000782,-0.07156900000000001,0.0,0.0,0.0
54864,-0.007664,-0.006724,-0.067236,0.0,0.0,0.0
41620,0.003305,0.007233,-0.06918099999999999,0.0,0.0,0.0
58237,-0.006298,-0.006051999999999999,-0.059725,0.0,0.0,0.0
34833,0.015943,0.008548,-0.072708,0.0,0.0,0.0
58271,-0.012467,-0.0024129999999999998,-0.062087,0.0,0.0,0.0
57270,0.011630000000000001,0.006503999999999999,-0.061465000000000006,0.0,0.0,0.0
58059,0.001428,-0.003129,-0.069305,0.0,0.0,0.0
58032,-0.012428000000000002,-0.001848,-0.06453300000000001,0.0,0.0,0.0
58060,0.015496000000000001,-0.007903,-0.071182,0.0,0.0,0.0
57661,-0.00108,-0.006554,-0.06927,0.0,0.0,0.0
58192,-0.014135,0.000998,-0.070385,0.0,0.0,0.0
56168,0.0024289999999999997,-0.00453,-0.06675,0.0,0.0,0.0
58131,0.009239,0.011977,-0.059713999999999996,0.0,0.0,0.0
56696,-0.004432,-0.010146,-0.063362,0.0,0.0,0.0
58113,-0.001615,0.000486,-0.059717,0.0,0.0,0.0
56531,0.005247,-0.0031179999999999997,-0.073445,0.0,0.0,0.0
57248,0.004839,-0.00515,-0.06446299999999999,0.0,0.0,0.0
56569,0.001138,-0.000607,-0.061558,0.0,0.0,0.0
58197,0.017019,-0.010102,-0.069737,0.0,0.0,0.0
57278,-0.00868,0.006084,-0.068392,0.0,0.0,0.0
57361,0.0051210000000000006,0.000484,-0.059597000000000004,0.0,0.0,0.0
56539,-0.007403,-0.000975,-0.06587,0.0,0.0,0.0
54845,-0.00645,-0.0031669999999999997,-0.067204,0.0,0.0,0.0
58008,-0.004726,0.012901999999999999,-0.062085999999999995,0.0,0.0,0.0
56550,0.001322,0.0010969999999999999,-0.072217,0.0,0.0,0.0
58035,-0.0026349999999999998,0.006729,-0.061963000000000004,0.0,0.0,0.0
58054,0.015314999999999999,-0.004940000000000001,-0.067892,0.0,0.0,0.0
56907,0.014586,-0.009326000000000001,-0.07090099999999999,0.0,0.0,0.0
58244,0.008182,-0.01066,-0.059116,0.0,0.0,0.0
56562,0.005783,-0.006764999999999999,-0.07029600000000001,0.0,0.0,0.0
57649,-0.013257999999999999,-0.010872999999999999,-0.07685299999999999,0.0,0.0,0.0
58198,0.009134999999999999,0.008111,-0.062027,0.0,0.0,0.0
58099,-0.0061189999999999994,0.008147999999999999,-0.073741,0.0,0.0,0.0
54735,0.010301,0.009301,-0.069633,0.0,0.0,0.0
38585,0.013710000000000002,-0.012754,-0.074709,0.0,0.0,0.0
47826,0.011564,0.003519,-0.068855,0.0,0.0,0.0
57379,-0.0081,-0.008317999999999999,-0.064015,0.0,0.0,0.0
58234,0.010378,0.001518,-0.057092,0.0,0.0,0.0
57328,0.009139,0.008611,-0.075607,0.0,0.0,0.0
58297,-0.008712999999999999,-0.00023,-0.064499,0.0,0.0,0.0
54362,0.008990999999999999,0.007755,-0.07173399999999999,0.0,0.0,0.0
58025,-0.009428,-0.009393,-0.067329,0.0,0.0,0.0
58041,-0.010990999999999999,-0.007014,-0.07442700000000001,0.0,0.0,0.0
57041,-0.012114000000000002,-0.010372,-0.073972,0.0,0.0,0.0
57554,0.005089000000000001,0.007082,-0.066797,0.0,0.0,0.0
52521,0.015949,0.010443,-0.07345399999999999,0.0,0.0,0.0
57816,-0.006573000000000001,-0.005673,-0.07677500000000001,0.0,0.0,0.0
57702,-0.006445,0.00544,-0.05989,0.0,0.0,0.0
57430,0.016866,-0.012224,-0.069608,0.0,0.0,0.0
57684,-0.007456000000000001,-0.011895,-0.06447499999999999,0.0,0.0,0.0
58313,-0.004527,-0.009005,-0.069309,0.0,0.0,0.0
58331,0.003006,-0.00311,-0.067351,0.0,0.0,0.0
57498,0.00034399999999999996,0.00018099999999999998,-0.070272,0.0,0.0,0.0
34209,0.0006590000000000001,0.010739,-0.067833,0.0,0.0,0.0
57889,0.0018549999999999999,0.000726,-0.056934,0.0,0.0,0.0
57407,0.01,0.003748,-0.07073399999999999,0.0,0.0,0.0
57330,0.002527,-0.007196,-0.07031799999999999,0.00012399999999999954,-4.2999999999999636e-05,-0.00034700000000001396
40132,-0.002379,0.009533,-0.074145,2.099999999999975e-05,0.00023300000000000057,-0.00026600000000000235
58377,-0.005261999999999999,0.007066,-0.067158,6.499999999999909e-05,0.00013299999999999944,4.600000000000437e-05
