Particle,x,y,z,Vx,Vy,Vz
26315,-0.006998,-4.6e-05,-0.06471500000000001,0.0,0.0,0.0
27548,-0.001098,-0.007939,-0.075087,0.0,0.0,0.0
25799,-0.0006979999999999999,-0.002913,-0.067287,0.0,0.0,0.0
27580,-0.011468,-0.0073490000000000005,-0.071468,0.0,0.0,0.0
27075,-0.012263,0.002921,-0.07737300000000001,0.0,0.0,0.0
19924,0.011215,-0.005889,-0.07045399999999999,0.0,0.0,0.0
22733,0.005783,-0.0037240000000000003,-0.06779,0.0,0.0,0.0
27669,0.01482,-0.01017,-0.074532,0.0,0.0,0.0
25180,-0.010385,-0.000862,-0.07572,0.0,0.0,0.0
25726,0.010977,-0.002592,-0.073098,0.0,0.0,0.0
27324,0.008733000000000001,0.01233,-0.07058400000000001,0.0,0.0,0.0
27235,-0.003388,0.001028,-0.071598,0.0,0.0,0.0
27708,0.000371,0.006101,-0.05955,0.0,0.0,0.0
26290,0.002915,0.001353,-0.069127,0.0,0.0,0.0
25797,-0.003878,0.01098,-0.063821,0.0,0.0,0.0
26925,-0.0022660000000000002,0.011177,-0.070833,0.0,0.0,0.0
27639,-0.001472,-0.006458,-0.062475,0.0,0.0,0.0
27258,-0.014496,0.004521,-0.069493,0.0,0.0,0.0
24200,-0.006991,0.012177,-0.073847,0.0,0.0,0.0
27565,-0.009292,0.008843,-0.06305,0.0,0.0,0.0
27584,-0.012054,-0.004328,-0.07551000000000001,0.0,0.0,0.0
24899,-0.0010409999999999998,-0.005027,-0.069018,0.0,0.0,0.0
27610,0.013129,-0.00158,-0.073297,0.0,0.0,0.0
26119,-0.014622999999999999,-0.00036899999999999997,-0.073796,0.0,0.0,0.0
9845,0.015712,-0.002348,-0.07393000000000001,0.0,0.0,0.0
25756,-0.0058070000000000005,-0.007091999999999999,-0.065291,0.0,0.0,0.0
27550,-0.007690000000000001,-0.0031219999999999998,-0.07781199999999999,0.0,0.0,0.0
24819,0.005572,-0.012043,-0.069213,0.0,0.0,0.0
26626,-0.010508,0.001813,-0.07371899999999999,0.0,0.0,0.0
26669,0.015418,0.000537,-0.065067,0.0,0.0,0.0
27296,-0.00642,-0.003581,-0.06625400000000001,0.0,0.0,0.0
27333,0.013601,-0.0014579999999999999,-0.062957,0.0,0.0,0.0
23704,0.013586,0.007594,-0.06436,0.0,0.0,0.0
25543,0.003777,-0.0023039999999999996,-0.060793,0.0,0.0,0.0
25723,0.009784000000000001,-0.011339,-0.066313,0.0,0.0,0.0
27586,-0.012268000000000001,-0.005228,-0.078111,0.0,0.0,0.0
27636,0.014773999999999999,-0.005258,-0.073432,0.0,0.0,0.0
24265,0.012088,0.010702,-0.06858,0.0,0.0,0.0
27374,0.017981,-0.011412,-0.068576,0.0,0.0,0.0
26541,0.007105,-0.009356,-0.06556100000000001,0.0,0.0,0.0
27713,0.015229,-0.000479,-0.06483,0.0,0.0,0.0
26827,-0.002761,-0.0010249999999999999,-0.068459,0.0,0.0,0.0
26684,0.000666,0.012195000000000001,-0.074101,0.0,0.0,0.0
27794,0.009199,-0.0052320000000000005,-0.062855,0.0,0.0,0.0
26846,0.013244,-0.0043029999999999995,-0.066605,0.0,0.0,0.0
27694,0.00766,0.005938,-0.060507,0.0,0.0,0.0
26190,0.014192999999999999,-0.003756,-0.065203,0.0,0.0,0.0
25164,-0.005947,-0.000593,-0.075397,0.0,0.0,0.0
26083,0.011529,0.009029,-0.066548,0.0,0.0,0.0
27440,-0.001034,-0.009538999999999999,-0.06836,0.0,0.0,0.0
27647,-0.004378999999999999,-0.000275,-0.06406999999999999,0.0,0.0,0.0
27072,0.016839,-0.005854,-0.063717,0.0,0.0,0.0
27589,0.001351,0.001045,-0.065634,0.0,0.0,0.0
26934,0.002108,-0.0086,-0.069498,0.0,0.0,0.0
22669,0.012282,0.0048920000000000005,-0.07427,0.0,0.0,0.0
27559,0.001822,-0.008103999999999998,-0.065508,0.0,0.0,0.0
27562,0.009944000000000001,-0.006456000000000001,-0.065949,0.0,0.0,0.0
27364,-0.014742000000000002,-0.01097,-0.07112,0.0,0.0,0.0
23530,0.008205,-0.007732,-0.064608,0.0,0.0,0.0
20092,0.002503,-0.00113,-0.072941,0.0,0.0,0.0
