Particle,x,y,z,Vx,Vy,Vz
37113,-0.003326,-0.007843,-0.06870699999999999,0.0,0.0,0.0
39845,0.010216,-0.001761,-0.064054,0.0,0.0,0.0
38943,0.00747,0.006795,-0.0731,0.0,0.0,0.0
33868,0.006311,-0.00733,-0.07149,0.0,0.0,0.0
39045,-0.012834,0.0049770000000000005,-0.076186,0.0,0.0,0.0
37702,0.002467,-0.012495,-0.06861400000000001,0.0,0.0,0.0
40136,-0.002664,-0.0037080000000000004,-0.06421500000000001,0.0,0.0,0.0
40355,0.006001,0.011330999999999999,-0.07284399999999999,0.0,0.0,0.0
40445,-0.008571,0.003951,-0.068399,0.0,0.0,0.0
39351,0.014725,0.010896000000000001,-0.069255,0.0,0.0,0.0
35928,-0.014176,0.001774,-0.07584,0.0,0.0,0.0
40491,-0.001371,0.012022999999999999,-0.07560299999999999,0.0,0.0,0.0
40135,0.007883,0.011022,-0.062972,0.0,0.0,0.0
40197,-0.011545999999999999,-0.011397000000000001,-0.073363,0.0,0.0,0.0
40507,-0.008413,0.012809,-0.05911,0.0,0.0,0.0
40559,0.013123,-0.001191,-0.07579000000000001,0.0,0.0,0.0
39852,0.0048259999999999996,-0.012695,-0.067468,0.0,0.0,0.0
38396,-0.013334,0.01247,-0.071769,0.0,0.0,0.0
34200,0.008508,0.000426,-0.07416800000000001,0.0,0.0,0.0
39567,0.000782,-0.006227,-0.07209399999999999,0.0,0.0,0.0
40291,0.005503999999999999,-0.00533,-0.062204,0.0,0.0,0.0
40158,0.008391,-0.004666,-0.075244,0.0,0.0,0.0
40515,0.005992,0.00696,-0.07275799999999999,0.0,0.0,0.0
40202,0.011356999999999999,0.005831,-0.062608,0.0,0.0,0.0
40516,0.007807000000000001,-0.006696,-0.075369,0.0,0.0,0.0
40478,0.003247,0.013168,-0.062985,0.0,0.0,0.0
39973,0.017211999999999998,-0.007681,-0.067505,0.0,0.0,0.0
37542,-0.005297,0.011625,-0.07472100000000001,0.0,0.0,0.0
40551,-0.007632,0.007488000000000001,-0.060315,0.0,0.0,0.0
38383,0.00023,0.010546,-0.058511,0.0,0.0,0.0
39069,0.011938,-0.0005430000000000001,-0.06301899999999999,0.0,0.0,0.0
40701,0.017562,-0.006298,-0.072602,0.0,0.0,0.0
31794,0.00638,-0.000804,-0.075238,0.0,0.0,0.0
40642,0.011621000000000001,0.008841,-0.06214,0.0,0.0,0.0
37996,-0.004730000000000001,0.012343999999999999,-0.07437600000000001,0.0,0.0,0.0
40582,-0.008629,-0.000661,-0.053756,0.0,0.0,0.0
37766,-0.0054340000000000005,0.009529999999999999,-0.075647,0.0,0.0,0.0
38987,0.013012000000000001,-0.007258,-0.066756,0.0,0.0,0.0
40240,0.014083,-0.011802,-0.07427299999999999,0.0,0.0,0.0
40675,0.006313,0.010707000000000001,-0.06510099999999999,0.0,0.0,0.0
40009,0.005974999999999999,-0.011221,-0.062486,0.0,0.0,0.0
38239,0.013858,-0.011872,-0.076084,0.0,0.0,0.0
39887,0.004189,-0.010932,-0.070065,0.0,0.0,0.0
28873,-0.004816,0.00107,-0.070326,0.0,0.0,0.0
40427,-0.0012629999999999998,0.013567000000000001,-0.06446299999999999,0.0,0.0,0.0
40436,0.000429,-0.003366,-0.07589,0.0,0.0,0.0
39834,0.000851,-0.001333,-0.072968,0.0,0.0,0.0
40446,-0.005939,-0.003063,-0.06783,0.0,0.0,0.0
36721,-0.006367,0.006301,-0.070471,0.0,0.0,0.0
38390,0.000734,-0.011732,-0.065635,0.0,0.0,0.0
38241,0.005208,0.0119,-0.06767000000000001,0.0,0.0,0.0
38307,-0.008878,0.00735,-0.061508,0.0,0.0,0.0
40241,0.008196,0.010444,-0.061314999999999995,0.0,0.0,0.0
40531,0.003806,-0.010010999999999999,-0.061806,0.0,0.0,0.0
39960,-0.007102000000000001,-0.002726,-0.075029,0.0,0.0,0.0
38606,-0.007163999999999999,-0.000617,-0.076157,0.0,0.0,0.0
37543,0.017611,0.011538999999999999,-0.072548,0.0,0.0,0.0
40646,0.012835000000000001,0.013286,-0.06375399999999999,0.0,0.0,0.0
39726,-0.008695999999999999,0.006136999999999999,-0.06475,0.0,0.0,0.0
40219,0.007888,0.012085,-0.065679,0.0,0.0,0.0
37399,0.013933,-0.007977999999999999,-0.069116,0.0,0.0,0.0
40172,0.0058390000000000004,-0.010298,-0.066241,0.0,0.0,0.0
36709,-0.0067610000000000005,0.008596999999999999,-0.076002,0.0,0.0,0.0
40011,-0.012836,0.004941,-0.064001,0.0,0.0,0.0
39218,-0.003357,-0.009356999999999999,-0.072405,0.00024700000000000026,0.00018899999999999993,-0.00021299999999999097
40791,0.001459,-0.003857,-0.065621,0.000356,4.40000000000002e-05,-0.0005269999999999997
40769,0.009547,0.012334,-0.065202,-1.700000000000139e-05,2.2000000000001185e-05,-0.0001789999999999986
35306,-0.001718,0.012953,-0.06710899999999999,-9.900000000000013e-05,0.00010500000000000093,0.00014599999999999336
29125,0.007398,0.009091,-0.065248,4.2999999999999636e-05,0.00011300000000000025,4.799999999999249e-05
38883,-0.005469,0.0041210000000000005,-0.063744,0.0,0.00017899999999999947,-7.500000000000562e-05
40576,0.003157,-0.004287,-0.067548,0.0001749999999999998,0.00020500000000000032,-0.0001350000000000101
40443,-0.007161,-0.005173,-0.067521,0.0002539999999999999,5.1999999999999096e-05,-0.0002380000000000021
40712,-0.00897,-0.002867,-0.062915,0.00011500000000000052,0.00016000000000000042,-0.0002950000000000036
39279,-0.0075190000000000005,0.003621,-0.061912999999999996,-3.799999999999984e-05,0.00015099999999999966,-0.00018599999999999867
35037,0.006894999999999999,0.0031190000000000002,-0.07330400000000001,0.0001280000000000005,0.00017699999999999964,-0.00018299999999998873
38875,0.002372,-0.0030099999999999997,-0.066978,0.0002409999999999999,0.00027999999999999987,-0.00016399999999999748
38966,0.004961,-0.007594999999999999,-0.06804900000000001,0.00041399999999999944,0.00010799999999999959,-0.00032099999999998796
38575,0.009890000000000001,-0.001027,-0.06294,6.999999999999888e-05,0.0001649999999999999,-9.000000000009e-06
40586,-0.0058070000000000005,-0.004572,-0.067483,0.00014800000000000056,0.0001319999999999993,-0.00016199999999999548
40532,0.009989000000000001,-0.000289,-0.061295,1.4999999999997654e-05,0.00020499999999999997,-0.00012199999999999711
40426,-0.010565,0.004824,-0.070427,8.700000000000027e-05,0.00036800000000000027,-0.00026799999999999047
