Particle,x,y,z,Vx,Vy,Vz
39717,0.010599,0.00518,-0.072686,0.0,0.0,0.0
36265,-0.011083,0.007538,-0.07259,0.0,0.0,0.0
34264,0.000615,-0.002579,-0.068956,0.0,0.0,0.0
26185,-0.011086,0.006445,-0.068653,0.0,0.0,0.0
40553,-0.015174,-0.0017629999999999998,-0.072264,0.0,0.0,0.0
40440,0.012452999999999999,0.011787,-0.074696,0.0,0.0,0.0
41129,-0.00643,-0.009626,-0.07427500000000001,0.0,0.0,0.0
40055,-0.002695,-0.0043879999999999995,-0.075291,0.0,0.0,0.0
34432,0.002868,0.012455,-0.06851399999999999,0.0,0.0,0.0
40221,0.010686999999999999,-0.011412,-0.067575,0.0,0.0,0.0
40722,0.004692999999999999,0.008961,-0.072818,0.0,0.0,0.0
41093,-0.008844,-0.012419000000000001,-0.069877,0.0,0.0,0.0
40471,0.010269,0.003977,-0.062144,0.0,0.0,0.0
40360,-0.004343,-0.011781,-0.075018,0.0,0.0,0.0
32284,0.005013,0.01122,-0.07422,0.0,0.0,0.0
38866,-0.003428,0.009204,-0.06738,0.0,0.0,0.0
38881,0.013448,-0.008055,-0.06743099999999999,0.0,0.0,0.0
38577,0.0011200000000000001,-0.011149,-0.0686,0.0,0.0,0.0
41120,-0.000416,-0.001451,-0.060035,0.0,0.0,0.0
40497,-0.010103999999999998,-0.008487999999999999,-0.06539400000000001,0.0,0.0,0.0
39862,-0.003727,-0.005152,-0.073521,0.0,0.0,0.0
41184,0.007889,0.002422,-0.070702,0.0,0.0,0.0
41225,0.013214,0.012525999999999999,-0.073158,0.0,0.0,0.0
40138,0.007843,0.003958000000000001,-0.07596299999999999,0.0,0.0,0.0
40309,0.00016,0.005799,-0.059591,0.0,0.0,0.0
41209,0.002568,-0.004869,-0.075909,0.0,0.0,0.0
40743,0.000368,0.005737,-0.06167,0.0,0.0,0.0
41117,-0.006718,0.011491,-0.062374,0.0,0.0,0.0
40804,0.014153,0.01103,-0.07486799999999999,0.0,0.0,0.0
41174,0.003657,0.007058,-0.059142,0.0,0.0,0.0
41102,-0.00956,0.005142000000000001,-0.077824,0.0,0.0,0.0
40150,0.005714,0.002175,-0.061362,0.0,0.0,0.0
41159,-0.001292,0.007916000000000001,-0.069396,0.0,0.0,0.0
40717,-0.0060030000000000005,-0.007176,-0.05786,0.0,0.0,0.0
40622,0.000622,0.012702999999999999,-0.071241,0.0,0.0,0.0
41230,0.012949,0.011618999999999999,-0.069846,0.0,0.0,0.0
40450,-0.008721999999999999,0.001858,-0.077757,0.0,0.0,0.0
40567,0.017997,-0.010376,-0.070852,0.0,0.0,0.0
40959,-0.003435,0.008207,-0.062403,0.0,0.0,0.0
40764,-0.006641,0.0028610000000000003,-0.069089,0.0,0.0,0.0
40812,-0.003261,-0.008929,-0.077438,0.0,0.0,0.0
