Particle,x,y,z,Vx,Vy,Vz
41729,-0.002161,-0.002955,-0.06631699999999999,0.0,0.0,0.0
41450,-0.014009,-8.7e-05,-0.06704,0.0,0.0,0.0
41075,-0.011083,-0.012267,-0.067057,0.0,0.0,0.0
38375,0.013237,-0.004397,-0.069125,0.0,0.0,0.0
40457,-0.007730000000000001,-0.011131,-0.069559,0.0,0.0,0.0
41134,-0.015260999999999999,-0.003873,-0.070573,0.0,0.0,0.0
31968,0.003214,0.007542,-0.069463,0.0,0.0,0.0
37779,-0.013438,0.009953,-0.072724,0.0,0.0,0.0
40131,0.000347,-0.008759000000000001,-0.07097,0.0,0.0,0.0
40726,-0.008093,0.010164,-0.061228000000000005,0.0,0.0,0.0
31369,0.010121,-0.003862,-0.07291,0.0,0.0,0.0
40609,0.011425000000000001,-0.000878,-0.068054,0.0,0.0,0.0
41149,0.011833999999999999,-0.002856,-0.063808,0.0,0.0,0.0
40901,-8e-05,0.007569,-0.072972,0.0,0.0,0.0
41247,-0.008402,0.007963,-0.062574,0.0,0.0,0.0
41548,0.011704,0.008081,-0.06883,0.0,0.0,0.0
38027,-0.016027999999999997,-0.0069169999999999995,-0.074259,0.0,0.0,0.0
36602,-0.00019800000000000002,0.005324,-0.07402299999999999,0.0,0.0,0.0
41692,-0.003971,-0.001194,-0.06046,0.0,0.0,0.0
35681,-0.003855,0.000424,-0.071854,0.0,0.0,0.0
41689,0.005534,0.008614,-0.066814,0.0,0.0,0.0
39608,0.013099999999999999,0.006113,-0.0668,0.0,0.0,0.0
39848,0.016963000000000002,0.008052,-0.069165,0.0,0.0,0.0
36830,0.004717,0.01067,-0.077107,0.0,0.0,0.0
41475,0.004999,-0.009843999999999999,-0.062253,0.0,0.0,0.0
40876,-0.007573000000000001,0.0022930000000000003,-0.060988999999999995,0.0,0.0,0.0
41683,0.003143,-0.003443,-0.07542,0.0,0.0,0.0
38378,-0.004247,-0.009809,-0.06768600000000001,0.0,0.0,0.0
39953,-0.00073,0.011459,-0.059447,0.0,0.0,0.0
41332,-0.004541000000000001,-0.007496,-0.064082,0.0,0.0,0.0
40817,-0.013054,-0.009875,-0.070177,0.0,0.0,0.0
41119,0.01216,0.012551,-0.063105,0.0,0.0,0.0
40442,0.007187000000000001,0.003791,-0.06835,0.0,0.0,0.0
41027,-0.0034660000000000003,-0.001563,-0.06252,0.0,0.0,0.0
41650,0.006900000000000001,0.004794,-0.060801,0.0,0.0,0.0
38294,-0.014572,0.006351,-0.070305,0.0,0.0,0.0
