Particle,x,y,z,Vx,Vy,Vz
49091,-0.003756,-0.008637,-0.06901099999999999,0.0,0.0,0.0
49771,0.003758,-0.007526,-0.062783,0.0,0.0,0.0
51693,-0.008726000000000001,0.003855,-0.07184099999999999,0.0,0.0,0.0
52299,-0.007749,-0.010554000000000001,-0.068595,0.0,0.0,0.0
52603,-0.006817999999999999,-0.012577,-0.06550199999999999,0.0,0.0,0.0
49101,-0.0025299999999999997,0.005664,-0.063255,0.0,0.0,0.0
52283,-0.010953,-0.008967000000000001,-0.064271,0.0,0.0,0.0
52195,-0.010813000000000001,-0.011899,-0.070321,0.0,0.0,0.0
52622,-0.000455,-0.011373,-0.066,0.0,0.0,0.0
50697,-0.005103,-0.010704,-0.068985,0.0,0.0,0.0
52561,-0.004777,0.011044,-0.072627,0.0,0.0,0.0
49593,0.009385999999999999,-0.011933999999999998,-0.072035,0.0,0.0,0.0
52163,0.010176000000000001,-0.002862,-0.07127700000000001,0.0,0.0,0.0
52207,0.01577,-0.0073739999999999995,-0.067675,0.0,0.0,0.0
49763,9.1e-05,0.00213,-0.07797499999999999,0.0,0.0,0.0
52436,-0.004367,0.00046600000000000005,-0.069153,0.0,0.0,0.0
47759,0.011807,-0.007176,-0.07071899999999999,0.0,0.0,0.0
52563,-0.008719,4.1e-05,-0.076875,0.0,0.0,0.0
51331,0.008939,-0.001482,-0.06539,0.0,0.0,0.0
52238,0.011845000000000001,-0.0052569999999999995,-0.07238800000000001,0.0,0.0,0.0
51862,0.000541,0.005666,-0.06706000000000001,0.0,0.0,0.0
50843,0.014033,-0.013106,-0.068948,0.0,0.0,0.0
52454,0.012492000000000001,0.003621,-0.06814100000000001,0.0,0.0,0.0
52582,-0.001835,0.002025,-0.064249,0.0,0.0,0.0
51842,-0.0054800000000000005,-0.0030659999999999997,-0.071243,0.0,0.0,0.0
52605,-0.005415,0.0011439999999999998,-0.076215,0.0,0.0,0.0
51815,-0.000861,-0.003196,-0.072034,0.0,0.0,0.0
52609,-0.010490000000000001,-0.0050609999999999995,-0.06352000000000001,0.0,0.0,0.0
50134,0.015464,0.006442,-0.068782,0.0,0.0,0.0
50561,0.014228,-0.00817,-0.069397,0.0,0.0,0.0
52712,-0.006687,-0.00366,-0.058911,0.0,0.0,0.0
49206,0.007442,-0.01142,-0.072087,0.0,0.0,0.0
49792,-0.0045320000000000004,0.005489,-0.075539,0.0,0.0,0.0
52517,-0.013868,0.00671,-0.06593,0.0,0.0,0.0
52547,-0.010496,0.0010049999999999998,-0.061711,0.0,0.0,0.0
52642,0.007832,-0.011635,-0.060306,0.0,0.0,0.0
51691,-0.0034249999999999997,-0.010478,-0.060839,0.0,0.0,0.0
51377,-0.012052,0.011208000000000001,-0.065223,0.0,0.0,0.0
52514,-0.002871,-0.009160999999999999,-0.067438,0.0,0.0,0.0
51858,0.014286,0.009524,-0.073874,0.0,0.0,0.0
52302,-0.005787,-0.002927,-0.059893,0.0,0.0,0.0
