Particle,x,y,z,Vx,Vy,Vz
34564,-0.007489,0.00945,-0.061834,0.0,0.0,0.0
30722,0.005816,0.003484,-0.073972,0.0,0.0,0.0
34736,0.001637,-0.006821,-0.072448,0.0,0.0,0.0
32029,-0.011427,0.006857,-0.069471,0.0,0.0,0.0
33858,-0.010061,-0.010891999999999999,-0.07318899999999999,0.0,0.0,0.0
35319,-0.009470000000000001,-0.007452,-0.064538,0.0,0.0,0.0
31677,-0.008331,0.011094,-0.076499,0.0,0.0,0.0
33650,-0.005746,-0.009894,-0.077251,0.0,0.0,0.0
34994,0.013855000000000001,0.01245,-0.068997,0.0,0.0,0.0
35051,0.002577,0.002258,-0.068233,0.0,0.0,0.0
30402,-0.002513,0.002357,-0.07409,0.0,0.0,0.0
33922,0.004555,0.012083,-0.06820999999999999,0.0,0.0,0.0
32967,0.004386,0.008187,-0.07221899999999999,0.0,0.0,0.0
33630,-0.003697,-0.004697,-0.071188,0.0,0.0,0.0
31361,-0.00285,-0.009686,-0.067703,0.0,0.0,0.0
34162,-0.000651,0.0037040000000000003,-0.073604,0.0,0.0,0.0
34812,0.0063419999999999995,-0.006306,-0.075783,0.0,0.0,0.0
35235,0.007269,0.005703000000000001,-0.075809,0.0,0.0,0.0
31967,-0.0024140000000000003,0.013132,-0.064584,0.0,0.0,0.0
35433,-0.00788,-0.010237,-0.06827899999999999,0.0,0.0,0.0
34849,0.0043879999999999995,0.009898,-0.060734,0.0,0.0,0.0
34230,-0.006677,-0.009601,-0.064903,0.0,0.0,0.0
35182,-0.0052910000000000006,0.000126,-0.06926399999999999,0.0,0.0,0.0
34266,-0.014474,0.001474,-0.067508,0.0,0.0,0.0
33841,-0.004056,0.006418999999999999,-0.07552299999999999,0.0,0.0,0.0
34830,0.003472,0.006941,-0.061863999999999995,0.0,0.0,0.0
35100,0.008617000000000001,-0.000991,-0.061277,0.0,0.0,0.0
31694,-0.003044,0.007157,-0.07361,0.0,0.0,0.0
34820,0.013523,-0.0018919999999999998,-0.061512,0.0,0.0,0.0
35441,0.013435,0.011221,-0.066095,0.0,0.0,0.0
35385,-0.001467,0.010372,-0.058151,0.0,0.0,0.0
35258,-0.009481999999999999,0.003487,-0.062253,0.0,0.0,0.0
34463,-0.011476,-0.008324999999999999,-0.074553,0.0,0.0,0.0
35422,-0.004301999999999999,-0.007351,-0.076393,0.0,0.0,0.0
35453,0.017557,-0.007072,-0.065379,0.0,0.0,0.0
35058,-0.013977,0.01097,-0.073002,0.0,0.0,0.0
35403,0.013483,-0.006679999999999999,-0.06450499999999999,0.0,0.0,0.0
35414,0.012404,0.001288,-0.061277,0.0,0.0,0.0
31811,0.003974,-0.009932999999999999,-0.067021,0.0,0.0,0.0
33908,0.002722,-0.012135,-0.068623,0.0,0.0,0.0
35316,0.008025000000000001,-0.012162000000000001,-0.07695099999999999,0.0,0.0,0.0
35489,0.010924,0.010951,-0.06570000000000001,0.0,0.0,0.0
34187,0.001842,-0.012303000000000001,-0.067168,0.0,0.0,0.0
35060,-0.009157,0.000847,-0.063287,0.0,0.0,0.0
35333,0.012943,0.010175,-0.063833,0.0,0.0,0.0
35551,0.009698,-0.0074210000000000005,-0.065756,0.0,0.0,0.0
35369,0.0028799999999999997,-0.00561,-0.07072,0.0,0.0,0.0
26310,0.001239,0.009932999999999999,-0.069695,0.0,0.0,0.0
33556,-0.00454,0.005873000000000001,-0.06867,0.0,0.0,0.0
34291,-0.007320999999999999,0.000627,-0.061653,0.0,0.0,0.0
34787,0.005041,0.012603999999999999,-0.066346,0.0,0.0,0.0
35343,-0.005556,-0.004784,-0.07125400000000001,0.0,0.0,0.0
34169,0.012553000000000002,-0.003959,-0.06967,0.0,0.0,0.0
35373,0.003505,-0.008345,-0.064849,0.0,0.0,0.0
34805,-0.006575,0.003677,-0.061641,0.0,0.0,0.0
35099,-0.0036680000000000003,-0.008586,-0.07285599999999999,0.0,0.0,0.0
35126,0.013767,-0.005642,-0.070539,0.0,0.0,0.0
35394,-0.00536,0.002041,-0.059376,0.0,0.0,0.0
