Particle,x,y,z,Vx,Vy,Vz
62744,0.001009,-0.00732,-0.067376,0.0,0.0,0.0
64069,0.005203,0.008069000000000002,-0.072932,0.0,0.0,0.0
58489,-0.005961999999999999,-0.0070999999999999995,-0.065895,0.0,0.0,0.0
62647,-0.0005819999999999999,-0.0119,-0.069611,0.0,0.0,0.0
62709,0.013798,0.004914,-0.065801,0.0,0.0,0.0
63384,0.006737,-0.00749,-0.064378,0.0,0.0,0.0
63833,-0.002807,-0.0023079999999999997,-0.062237,0.0,0.0,0.0
63799,0.0026520000000000003,0.000249,-0.060479,0.0,0.0,0.0
63040,0.010959,-0.006176,-0.066948,0.0,0.0,0.0
62631,-0.010414,0.002199,-0.063045,0.0,0.0,0.0
63363,-0.010614,0.009307000000000001,-0.064964,0.0,0.0,0.0
61932,-0.005567,-0.002275,-0.064119,0.0,0.0,0.0
63379,0.00983,-0.00609,-0.071754,0.0,0.0,0.0
64074,-0.001369,-0.011921,-0.063651,0.0,0.0,0.0
59087,0.005916,-0.002081,-0.075202,0.0,0.0,0.0
59801,0.011061999999999999,0.004325,-0.076271,0.0,0.0,0.0
61371,-0.002105,0.00787,-0.06532299999999999,0.0,0.0,0.0
64277,0.001943,-0.0011,-0.061238,0.0,0.0,0.0
64248,0.01199,-0.003043,-0.059562,0.0,0.0,0.0
61034,0.006029,-0.012362999999999999,-0.065068,0.0,0.0,0.0
51851,-0.011569000000000001,0.009080999999999999,-0.06731000000000001,0.0,0.0,0.0
59809,-0.0012079999999999999,-0.010142,-0.06461700000000001,0.0,0.0,0.0
62706,-0.014555,-0.008298,-0.073272,0.0,0.0,0.0
61931,-0.006221,-0.00214,-0.07624500000000001,0.0,0.0,0.0
64134,-0.011058,-0.011398,-0.067995,0.0,0.0,0.0
61618,-0.008099,0.013365,-0.064426,0.0,0.0,0.0
63482,-0.001244,-0.001259,-0.060247999999999996,0.0,0.0,0.0
63401,-0.011092000000000001,-0.008246,-0.06408,0.0,0.0,0.0
62619,0.012006000000000001,0.008208,-0.06408,0.0,0.0,0.0
64092,0.005961,-0.009346,-0.063167,0.0,0.0,0.0
64390,0.014772,0.006503,-0.066012,0.0,0.0,0.0
63013,0.014067999999999999,0.011696999999999999,-0.062335999999999996,0.0,0.0,0.0
63726,-0.0029980000000000002,-0.00848,-0.06942100000000001,0.0,0.0,0.0
63602,-0.013385,0.000909,-0.077018,0.0,0.0,0.0
60578,0.006436,0.003036,-0.070215,0.0,0.0,0.0
63791,-0.0005679999999999999,-0.012846,-0.067155,0.0,0.0,0.0
62277,-0.014093,-0.010435,-0.0714,0.0,0.0,0.0
63783,-0.012583,0.01311,-0.063823,0.0,0.0,0.0
63418,-0.01365,-0.0032839999999999996,-0.067508,0.0,0.0,0.0
64333,0.001645,0.003133,-0.070237,0.0,0.0,0.0
64392,-0.00422,0.006448000000000001,-0.065372,0.0,0.0,0.0
63860,-0.004781,-0.000546,-0.063371,0.0,0.0,0.0
