Particle,x,y,z,Vx,Vy,Vz
41002,-0.004305,-0.003536,-0.071554,0.0,0.0,0.0
39837,0.005485,0.010403,-0.064705,0.0,0.0,0.0
40245,0.002359,0.000539,-0.069422,0.0,0.0,0.0
40475,-0.003328,0.008400000000000001,-0.067907,0.0,0.0,0.0
32309,0.007575999999999999,-0.007001,-0.06940900000000001,0.0,0.0,0.0
41952,-0.010775999999999999,-0.00209,-0.06649899999999999,0.0,0.0,0.0
39829,-0.00333,-0.002742,-0.07386,0.0,0.0,0.0
41401,0.007866,0.000374,-0.060865999999999996,0.0,0.0,0.0
42283,0.011454,0.00619,-0.071882,0.0,0.0,0.0
41924,-0.010332000000000001,0.008016,-0.06873900000000001,0.0,0.0,0.0
42256,0.0026070000000000004,-0.00934,-0.06947,0.0,0.0,0.0
42023,-0.014697,0.006538,-0.077024,0.0,0.0,0.0
40744,0.007607,0.003847,-0.061607,0.0,0.0,0.0
40886,0.004211,-0.001716,-0.07133,0.0,0.0,0.0
41380,-0.002661,0.013028,-0.067881,0.0,0.0,0.0
41070,-0.012746,-0.005941,-0.06802899999999999,0.0,0.0,0.0
41025,-0.012823000000000001,0.003076,-0.070045,0.0,0.0,0.0
42227,0.0028959999999999997,-0.004432,-0.07570099999999999,0.0,0.0,0.0
42030,-0.007315,0.003787,-0.07561,0.0,0.0,0.0
42271,-0.008993000000000001,-0.011788,-0.074711,0.0,0.0,0.0
41992,-0.005248999999999999,0.005607,-0.065273,0.0,0.0,0.0
33245,0.010823000000000001,0.002553,-0.07308400000000001,0.0,0.0,0.0
42182,-0.012678,-0.011512,-0.06805599999999999,0.0,0.0,0.0
41870,0.005026,-0.010733000000000001,-0.071052,0.0,0.0,0.0
42415,-0.002061,-0.008645,-0.067642,0.0,0.0,0.0
41942,0.010757,0.004843,-0.062374,0.0,0.0,0.0
42411,-0.006697,-0.0053739999999999994,-0.07006,0.0,0.0,0.0
42199,0.000164,-0.00924,-0.064655,0.0,0.0,0.0
40870,0.005386999999999999,-0.001978,-0.06876399999999999,0.0,0.0,0.0
36181,-0.001702,0.012964,-0.064738,0.0,0.0,0.0
40789,0.009622,-0.011445,-0.064248,0.0,0.0,0.0
42263,-0.015588,0.003249,-0.076798,0.0,0.0,0.0
41324,-0.001171,-0.000252,-0.069888,0.0,0.0,0.0
40708,-0.006764,-0.00731,-0.068605,0.0,0.0,0.0
41731,-0.006025,-0.012875,-0.068119,0.0,0.0,0.0
41907,-0.003412,0.010639,-0.060884999999999995,0.0,0.0,0.0
41708,-0.008365000000000001,0.007261,-0.062471,0.0,0.0,0.0
41636,-0.0069500000000000004,0.007261,-0.060539,0.0,0.0,0.0
41925,0.010148999999999998,0.000979,-0.061563,0.0,0.0,0.0
