Particle,x,y,z,Vx,Vy,Vz
21103,-0.006233,0.006957,-0.0686,0.0,0.0,0.0
24181,-0.007455,0.002678,-0.071335,0.0,0.0,0.0
25126,0.003993,-0.009939,-0.073335,0.0,0.0,0.0
18218,-0.007691,0.012997,-0.067758,0.0,0.0,0.0
26012,-0.001802,-0.000522,-0.070051,0.0,0.0,0.0
24600,-0.015065,-0.0077220000000000006,-0.073941,0.0,0.0,0.0
26033,0.002078,0.0024649999999999997,-0.076527,0.0,0.0,0.0
26044,0.002726,-0.0023279999999999998,-0.076293,0.0,0.0,0.0
26111,-0.001285,0.013003,-0.067356,0.0,0.0,0.0
22992,-0.001377,-0.008178000000000001,-0.072431,0.0,0.0,0.0
25792,-0.013896,0.010605,-0.074389,0.0,0.0,0.0
24523,-0.008297,0.013215999999999999,-0.064808,0.0,0.0,0.0
26030,0.000851,0.00010499999999999999,-0.061077,0.0,0.0,0.0
23876,0.012365000000000001,-0.002774,-0.072048,0.0,0.0,0.0
25438,-0.015458,-0.003417,-0.07234099999999999,0.0,0.0,0.0
26101,0.002022,-0.011522000000000001,-0.07609099999999999,0.0,0.0,0.0
25758,0.006883,-0.005942,-0.073527,0.0,0.0,0.0
23905,0.017558,0.004526,-0.07181699999999999,0.0,0.0,0.0
26189,-0.011994,-0.004866,-0.077491,0.0,0.0,0.0
22630,0.00184,0.00538,-0.07278,0.0,0.0,0.0
24199,0.014909,0.009519999999999999,-0.065319,0.0,0.0,0.0
21999,-0.009224,0.009307000000000001,-0.074999,0.0,0.0,0.0
25464,0.007783,-0.002034,-0.063014,0.0,0.0,0.0
26008,-0.006029,0.00322,-0.06861199999999999,0.0,0.0,0.0
25596,0.002397,0.008572,-0.076957,0.0,0.0,0.0
25478,-0.0009350000000000001,0.010243,-0.063803,0.0,0.0,0.0
24931,-0.010879,-0.004673,-0.065234,0.0,0.0,0.0
26061,0.014676999999999999,0.004246000000000001,-0.062549,0.0,0.0,0.0
25492,0.004985000000000001,0.000778,-0.061793999999999995,0.0,0.0,0.0
25511,-0.001093,0.008226,-0.061835999999999995,0.0,0.0,0.0
24840,0.012817,0.009145,-0.072578,0.0,0.0,0.0
25816,-0.004862,0.012372,-0.062264,0.0,0.0,0.0
26084,-0.013519,0.011375,-0.06567700000000001,0.0,0.0,0.0
20810,0.009311999999999999,-0.0012350000000000002,-0.06662900000000001,0.0,0.0,0.0
22649,-0.0020800000000000003,0.009294,-0.066125,0.0,0.0,0.0
26021,-0.002934,-0.005089000000000001,-0.060341,0.0,0.0,0.0
22759,0.012282999999999999,0.009720000000000001,-0.066281,0.0,0.0,0.0
26175,0.003472,0.004037,-0.062416,0.0,0.0,0.0
26034,0.014218,0.000823,-0.06278199999999999,0.0,0.0,0.0
25821,0.001694,-0.006425,-0.061242,0.0,0.0,0.0
26042,-0.0077,-0.012121999999999999,-0.075549,0.0,0.0,0.0
26182,-0.010518000000000001,-0.010081,-0.057572000000000005,0.0,0.0,0.0
26031,-0.013278,-0.010320000000000001,-0.075442,0.0,0.0,0.0
25832,-0.008079000000000001,0.004405,-0.060534,0.0,0.0,0.0
25523,-0.007032,-0.007316,-0.06963899999999999,0.0,0.0,0.0
25829,0.017067,-0.000977,-0.072552,0.0,0.0,0.0
25579,0.011573,-0.011581,-0.068865,0.0,0.0,0.0
25103,-0.008941000000000001,-0.005106,-0.063803,0.0,0.0,0.0
26226,-0.006443,-0.008824,-0.063994,0.0,0.0,0.0
25136,-0.004438,-0.008833,-0.074174,0.0,0.0,0.0
24838,-0.013125999999999999,-0.0027400000000000002,-0.06816,0.0,0.0,0.0
25137,0.009631,-0.007739,-0.066313,0.0,0.0,0.0
25869,-0.003951,-0.012537000000000001,-0.066748,0.0,0.0,0.0
23573,0.017183,0.011418,-0.068885,0.0,0.0,0.0
25775,-0.009576000000000001,0.007664,-0.063459,0.0,0.0,0.0
22299,-0.004766,-0.001021,-0.067553,0.0,0.0,0.0
26106,0.007423,-0.008612999999999999,-0.072226,0.0,0.0,0.0
26129,0.0077480000000000005,0.0077729999999999995,-0.067714,0.0,0.0,0.0
26131,0.003485,-0.010596999999999999,-0.07709099999999999,0.0,0.0,0.0
26259,0.013151,-0.012218999999999999,-0.062326,0.0,0.0,0.0
26262,0.017099,0.007488000000000001,-0.07336100000000001,0.0,0.0,0.0
25872,0.014216,-0.004,-0.076596,0.0,0.0,0.0
25565,0.005971,0.000972,-0.066149,0.0,0.0,0.0
25115,0.010043,0.012683999999999999,-0.069753,0.0,0.0,0.0
17276,0.015348,0.011505000000000001,-0.074549,0.0,0.0,0.0
24322,0.016298,0.009588,-0.074386,0.0,0.0,0.0
24649,0.009249,-0.011378000000000001,-0.061553,0.0,0.0,0.0
26318,-0.012372999999999999,0.007339,-0.07257899999999999,4.999999999999796e-05,9.699999999999986e-05,-1.8000000000004124e-05
26554,-0.0008719999999999999,-0.000189,-0.07645300000000001,2.8999999999999946e-05,3.400000000000001e-05,-1.5000000000001124e-05
22615,-0.003589,0.0033490000000000004,-0.06893600000000001,7.900000000000051e-05,0.00011899999999999975,4.400000000001625e-05
22632,-0.000743,-0.009727,-0.066471,0.00012199999999999993,0.00015899999999999942,-0.00019500000000000073
24826,0.005958,-0.0068,-0.06446299999999999,0.00020300000000000006,0.0001429999999999999,9.699999999998599e-05
22932,0.009703,0.007435,-0.063881,2.000000000000092e-05,0.00021500000000000078,6.0999999999991616e-05
26208,-0.010323,-0.002222,-0.061714,6.000000000000796e-06,0.00010299999999999979,-0.0002009999999999998
23516,-0.0038410000000000002,0.010178000000000001,-0.06767100000000001,4.5000000000000335e-05,0.0001279999999999979,-2.2999999999995246e-05
25749,-0.015068,-0.001434,-0.07511,0.0001250000000000001,7.59999999999999e-05,-0.0003160000000000107
26426,0.007847999999999999,-0.0020859999999999997,-0.059447,0.0001310000000000009,0.0003129999999999999,-0.0003439999999999971
25118,-0.007218,-0.004211,-0.068818,-4.399999999999977e-05,8.5e-05,-1.6999999999989246e-05
25028,0.014837,-0.000812,-0.064951,4.799999999999943e-05,6.7e-05,6.199999999999262e-05
24542,0.013714,-0.001788,-0.066069,8.299999999999974e-05,9.900000000000013e-05,5.500000000001337e-05
25862,-0.013603,0.011881000000000001,-0.06764400000000001,1.6999999999999654e-05,-5.000000000001531e-06,3.700000000000925e-05
26323,-0.005945000000000001,0.000744,-0.061719,0.00010500000000000093,9.900000000000002e-05,0.0002139999999999989
9675,0.00683,0.009545,-0.073872,-0.0001879999999999998,5.9000000000000025e-05,-0.00033700000000000396
25124,-0.00842,-0.007789,-0.063196,6.199999999999956e-05,0.00024799999999999996,-7.100000000000162e-05
23230,-0.004517,0.007474000000000001,-0.063745,1.899999999999992e-05,0.00028099999999999913,-0.00020100000000000673
19748,-0.0064,0.013174,-0.06453,8.299999999999974e-05,0.0002409999999999999,-1.1999999999998123e-05
26352,-0.001751,-0.007126,-0.061827,0.00010099999999999996,0.00016400000000000095,-1.7000000000003124e-05
26103,0.000607,0.004639,-0.061491,0.00023999999999999998,0.0002450000000000004,-0.00012899999999999717
24922,-0.009615,-0.009184,-0.06982899999999999,0.00019199999999999946,0.00026299999999999935,-0.00016500000000001236
26025,-0.0037029999999999997,0.012972,-0.06628400000000001,-1.000000000000046e-05,0.0002409999999999999,-8.299999999999974e-05
24974,0.0076630000000000005,0.008856999999999999,-0.062252,-4.60000000000009e-05,9.100000000000254e-05,3.999999999999837e-05
26342,-0.014595,0.004471,-0.06944700000000001,2.400000000000145e-05,8.000000000000194e-06,-7.999999999994123e-06
23657,-0.0026720000000000003,0.008602,-0.06587900000000001,8.90000000000001e-05,0.0004249999999999983,6.899999999999962e-05
24951,0.013268,-0.012939,-0.067369,0.0001239999999999991,-3.999999999999837e-05,6.0999999999991616e-05
26122,0.01727,-0.011989000000000001,-0.068065,0.0001529999999999969,0.00010500000000000093,2.9000000000001247e-05
26309,-0.0024609999999999996,0.010921,-0.059889000000000005,4.2999999999999636e-05,0.00023099999999999857,-0.00017199999999999854
25826,0.008029999999999999,0.003997,-0.060692,0.0002270000000000015,0.00034700000000000095,-0.0001239999999999991
26597,-0.005359,0.008815,-0.073647,3.0000000000000512e-05,6.100000000000029e-05,-6.299999999999362e-05
26090,0.004166,-0.006836999999999999,-0.059616,0.00020899999999999998,0.0002489999999999992,-0.0003019999999999967
20197,0.010686,-0.011138,-0.071741,-2.999999999999531e-06,-0.00014799999999999883,-0.00016800000000000148
14131,0.016325,0.002251,-0.072271,-1.1000000000000593e-05,9.900000000000013e-05,-3.799999999999637e-05
26145,0.014168,-0.006129,-0.06869499999999999,-5.6000000000000494e-05,4.2999999999999636e-05,2.699999999998537e-05
26524,0.015131,-0.005014,-0.06589700000000001,0.00015800000000000015,0.0001460000000000003,-5.999999999992123e-06
26238,-0.007175,0.006012,-0.06664,0.00024000000000000063,0.00012499999999999924,0.00018300000000001648
19161,-0.015708,-0.00583,-0.077148,-0.0002580000000000013,1.299999999999999e-05,1.2999999999985246e-05
22619,0.001287,-0.002363,-0.073588,3.000000000000008e-05,0.0001380000000000001,-3.399999999999237e-05
25211,-0.004083,-0.002185,-0.07432599999999999,9.699999999999986e-05,9.900000000000013e-05,0.00025099999999998734
25171,0.003261,0.01098,-0.064774,4.6000000000000034e-05,0.00026900000000000014,1.6999999999989246e-05
25116,-0.010192,0.007768,-0.063751,0.00016799999999999975,0.00023099999999999943,5.7000000000001494e-05
24645,-0.011996,-0.003052,-0.064985,4.099999999999937e-05,0.00016500000000000022,-0.00032300000000000384
23588,0.002919,0.012701,-0.06584000000000001,1.9999999999998318e-06,0.0003409999999999993,1.4000000000014001e-05
25861,-0.011326000000000001,0.002564,-0.07179300000000001,4.900000000000217e-05,-2.1999999999999884e-05,-0.00015099999999999836
26358,-0.015979,-0.009923999999999999,-0.075765,-8.600000000000274e-05,0.00027699999999999773,-1.1999999999998123e-05
25434,0.0031179999999999997,-0.010863,-0.069035,0.00022700000000000064,0.00013400000000000044,-0.00013699999999999823
26363,-0.0047409999999999996,-0.011162,-0.06825,5.999999999999929e-05,0.00012700000000000038,3.0000000000030003e-06
24914,-0.011430999999999998,-6.7e-05,-0.063689,-7.400000000000288e-05,0.000143,-0.00026600000000000235
26374,-0.013352000000000001,0.006208999999999999,-0.069688,3.5999999999999574e-05,-3.099999999999891e-05,-7.899999999999574e-05
25762,0.009759,0.004721,-0.064081,0.00016000000000000042,0.0001739999999999988,-0.00027800000000000047
25713,-0.014542999999999999,0.00857,-0.077042,-4.800000000000117e-05,4.60000000000009e-05,-1.6000000000002124e-05
26465,0.016523,-0.009953,-0.06815600000000001,9.900000000000186e-05,2.6999999999999247e-05,-5.0999999999981616e-05
26066,-0.010962,0.001363,-0.069525,4.099999999999937e-05,6.899999999999983e-05,0.0001300000000000051
25839,0.017585999999999997,-0.006771,-0.06657500000000001,6.900000000000309e-05,0.0001360000000000007,-0.0001820000000000016
26483,0.0027559999999999998,0.009022,-0.061584,0.00033200000000000026,0.00031799999999999884,-0.00024400000000000116
25814,0.013053,-0.007136999999999999,-0.06568,0.00017199999999999854,0.00010599999999999932,-0.00017500000000000848
26147,-0.00027800000000000004,0.0046630000000000005,-0.05895,3.999999999999989e-06,0.0002989999999999989,-0.00015300000000000036
26518,0.005394,0.0036379999999999997,-0.067481,6.700000000000022e-05,0.00022700000000000064,3.9999999999901226e-06
24676,0.011675000000000001,0.005101,-0.07579999999999999,-0.00010500000000000093,3.5999999999999574e-05,-0.0001350000000000101
24943,0.004307,0.005026,-0.06973,-2.900000000000038e-05,0.00021299999999999965,-5.7000000000001494e-05
24849,-0.0032370000000000003,-0.006143,-0.066444,0.0001330000000000003,0.0003020000000000002,-0.00015999999999999348
10746,0.006042,0.012279,-0.073542,-0.0001269999999999995,7.700000000000068e-05,-0.00012200000000001099
