Particle,x,y,z,Vx,Vy,Vz
36003,-0.013057000000000001,0.00132,-0.077042,0.0,0.0,0.0
36780,0.00076,0.013094,-0.063981,0.0,0.0,0.0
34508,-0.005221,0.005404,-0.064046,0.0,0.0,0.0
29943,0.013589,0.006043,-0.06694599999999999,0.0,0.0,0.0
36890,-0.010721999999999999,-0.004529,-0.07248600000000001,0.0,0.0,0.0
36481,0.0047729999999999995,-0.008356,-0.066048,0.0,0.0,0.0
36573,0.0049169999999999995,-0.00325,-0.064373,0.0,0.0,0.0
36934,-0.005068,-0.009487,-0.077901,0.0,0.0,0.0
25119,0.009063,0.004358,-0.07097400000000001,0.0,0.0,0.0
34188,-0.0064470000000000005,0.008326,-0.075789,0.0,0.0,0.0
25108,0.006974999999999999,0.008829,-0.07566500000000001,0.0,0.0,0.0
35314,-0.003904,0.005545,-0.063851,0.0,0.0,0.0
27005,9.4e-05,-0.006267,-0.073146,0.0,0.0,0.0
35337,0.008872,0.010772,-0.06534699999999999,0.0,0.0,0.0
35900,-0.009311,-0.007099,-0.068747,0.0,0.0,0.0
35345,-0.00040699999999999997,0.00034599999999999995,-0.07679699999999999,0.0,0.0,0.0
35200,-0.006739,0.011896,-0.069252,0.0,0.0,0.0
35770,-0.013184,0.000443,-0.06551699999999999,0.0,0.0,0.0
36428,0.003316,0.009741,-0.071794,0.0,0.0,0.0
32679,0.004297,-0.003709,-0.072782,0.0,0.0,0.0
36883,-0.008467,7.3e-05,-0.06531,0.0,0.0,0.0
34744,0.004476,-0.003661,-0.074423,0.0,0.0,0.0
36616,-0.016367,-0.009621000000000001,-0.074068,0.0,0.0,0.0
34141,-0.003643,0.008603,-0.062256,0.0,0.0,0.0
36884,-4.7e-05,-0.000977,-0.060523,0.0,0.0,0.0
34829,0.018543,-0.005647,-0.068307,0.0,0.0,0.0
36566,-0.00475,-0.006473,-0.06456300000000001,0.0,0.0,0.0
36849,-0.004746,0.006855000000000001,-0.060943,0.0,0.0,0.0
36542,-0.003817,-0.009913,-0.060707000000000004,0.0,0.0,0.0
36783,-0.013179999999999999,0.002054,-0.066717,0.0,0.0,0.0
36817,0.013742,-0.007041,-0.06576399999999999,0.0,0.0,0.0
29818,0.002939,-0.007808,-0.071331,0.0,0.0,0.0
36953,0.011488,0.011732,-0.06597700000000001,0.0,0.0,0.0
36262,-0.003755,-0.007656,-0.072813,0.0,0.0,0.0
