Particle,x,y,z,Vx,Vy,Vz
8843,-0.008305,0.010842000000000001,-0.072682,0.0,0.0,0.0
9224,-0.011902,-0.0045309999999999994,-0.07441500000000001,0.0,0.0,0.0
9161,-0.006261999999999999,0.000395,-0.069802,0.0,0.0,0.0
9232,-0.007291000000000001,-0.008974,-0.067496,0.0,0.0,0.0
7106,0.011437,0.00207,-0.063675,0.0,0.0,0.0
8951,0.003418,0.003904,-0.070514,0.0,0.0,0.0
8916,0.0027029999999999997,0.013163000000000001,-0.06501,0.0,0.0,0.0
9588,0.012157999999999999,-0.004916,-0.07366299999999999,0.0,0.0,0.0
9237,0.004569,0.003626,-0.075659,0.0,0.0,0.0
9572,0.005221,-0.0012909999999999998,-0.07039400000000001,0.0,0.0,0.0
9338,0.000352,-0.012089,-0.076386,0.0,0.0,0.0
9621,-0.010417999999999998,0.005976,-0.06726399999999999,0.0,0.0,0.0
9669,-0.002023,-0.0033239999999999997,-0.073899,-3.899999999999997e-05,3.0999999999999344e-05,-2.9999999999891225e-06
9810,0.011888,-0.007184,-0.070705,7.500000000000041e-05,-3.0000000000000512e-05,-4.999999999999449e-05
10052,-0.007111,0.002013,-0.075587,0.00011700000000000078,5.9000000000000025e-05,5.999999999992123e-06
9823,-0.010077,-0.000733,-0.068023,-7.500000000000041e-05,0.00024400000000000008,0.00013299999999999423
9734,0.012324,-0.005287,-0.06979099999999999,-2.6999999999999247e-05,6.100000000000029e-05,-1.7000000000017e-05
9711,0.0002,0.000124,-0.063891,8.799999999999994e-05,0.000267,-4.500000000000337e-05
10068,-0.005597,0.000261,-0.072232,5.300000000000096e-05,8.799999999999997e-05,-0.00014100000000000223
10152,0.006292,-0.012045,-0.06677899999999999,0.00011899999999999931,7.999999999999327e-06,-2.5000000000011124e-05
9827,0.004212,-0.001709,-0.06426000000000001,0.00017400000000000054,0.00015700000000000002,-9.199999999999486e-05
9981,0.008891,0.009139,-0.061524999999999996,-8.5e-05,0.00023800000000000036,-0.00018900000000000167
9892,0.01265,-0.004621,-0.071525,4.1000000000001105e-05,7.099999999999988e-05,-1.2999999999985246e-05
9752,-0.010357,-0.002476,-0.068022,3.5999999999999574e-05,0.00023300000000000013,9.399999999999686e-05
10049,-0.013245,0.012182,-0.07315,-0.00012900000000000064,-2.599999999999998e-05,-9.999999999996123e-06
9308,-0.0048460000000000005,-0.010711,-0.069987,7.099999999999988e-05,0.00019199999999999946,9.699999999999986e-05
9748,0.004814,0.008988,-0.070355,-0.0003039999999999996,-2.7999999999998512e-05,-0.00015700000000000436
10080,-0.010079000000000001,-0.000185,-0.06411199999999999,4.000000000000184e-05,0.00025299999999999997,7.899999999998186e-05
10090,0.003211,-0.005292,-0.07134,7.699999999999981e-05,5.399999999999936e-05,-7.100000000000162e-05
9563,-0.009906,0.009801,-0.072262,1.1999999999999858e-05,-5.800000000000076e-05,1.8000000000004124e-05
9930,0.007378,-0.005103,-0.06265899999999999,0.00012599999999999938,0.00023199999999999957,9.499999999999786e-05
9607,0.0052699999999999995,0.012242000000000001,-0.074678,-6.499999999999909e-05,3.399999999999931e-05,-0.00023100000000000898
9727,-0.010298999999999999,-0.010081,-0.066616,-0.00014800000000000056,0.00011399999999999952,0.00017400000000000748
9846,-0.01388,-0.009866,-0.06765399999999999,9.900000000000013e-05,8.000000000000021e-05,0.00010299999999999199
9787,-0.009557,0.009115999999999999,-0.0633,0.0002249999999999995,9.500000000000133e-05,0.00013799999999999923
9663,-0.012145,0.005297,-0.073654,-4.700000000000017e-05,-1.6999999999999654e-05,-4.400000000000237e-05
10010,-0.00296,0.00017199999999999998,-0.060586,7.399999999999985e-05,0.000238,-3.099999999999631e-05
9991,-0.009221,-0.009186999999999999,-0.065538,4.49999999999999e-05,0.00025299999999999975,-0.00016200000000000936
10245,0.010941000000000001,-0.011433,-0.065349,9.699999999999986e-05,0.00019399999999999973,-0.00013799999999998536
10008,-0.011082000000000002,-0.009888999999999998,-0.064788,0.00023600000000000183,3.999999999999837e-05,0.00025799999999999434
10060,-0.016113,-0.009738,-0.070343,-8.300000000000321e-05,-3.099999999999978e-05,-2.799999999998637e-05
10004,0.003314,-0.011387000000000001,-0.06880700000000001,0.0001749999999999998,7.300000000000188e-05,0.00020300000000000873
10145,0.011564,-0.006077,-0.062791,0.00019800000000000026,0.0002360000000000001,0.00010100000000000386
10065,0.0057599999999999995,-0.009814999999999999,-0.063757,0.00020100000000000066,7.099999999999988e-05,0.00010899999999998411
