Particle,x,y,z,Vx,Vy,Vz
11405,0.001438,0.004587,-0.07257999999999999,0.0,0.0,0.0
17131,-0.0038540000000000002,-0.0039,-0.07204,0.0,0.0,0.0
14445,-0.007847,-0.0052910000000000006,-0.067515,0.0,0.0,0.0
9655,0.00061,0.005714,-0.07166,0.0,0.0,0.0
13103,-0.00068,0.00417,-0.06982,0.0,0.0,0.0
17425,-0.003041,-0.005992,-0.073446,0.0,0.0,0.0
17571,-0.015029,-0.010664,-0.071541,0.0,0.0,0.0
16347,-0.007312,-0.002533,-0.074342,0.0,0.0,0.0
14914,-0.005927,0.009822,-0.073759,0.0,0.0,0.0
15553,0.001348,-0.009749,-0.071152,0.0,0.0,0.0
16268,0.007932,-0.011682,-0.070143,0.0,0.0,0.0
16332,0.004641,0.009264,-0.061006,0.0,0.0,0.0
16672,0.017395,0.007539,-0.069637,0.0,0.0,0.0
16165,0.002807,0.012388,-0.073132,0.0,0.0,0.0
17139,-0.00213,0.003738,-0.06476900000000001,0.0,0.0,0.0
17003,-0.007883,0.007056,-0.06688200000000001,0.0,0.0,0.0
15778,-0.004384000000000001,0.003155,-0.064846,0.0,0.0,0.0
14276,0.013543,-0.007966,-0.06532500000000001,0.0,0.0,0.0
17526,0.000997,0.007486,-0.063059,0.0,0.0,0.0
16260,-0.010958,0.009131,-0.062401000000000005,0.0,0.0,0.0
16224,-0.0022170000000000002,0.004214000000000001,-0.061366,0.0,0.0,0.0
15518,0.008107,0.009115999999999999,-0.075402,0.0,0.0,0.0
17416,-0.008674,0.003285,-0.06321800000000001,0.0,0.0,0.0
15785,0.003134,-0.000588,-0.06444,0.0,0.0,0.0
16681,-0.009982,-0.001938,-0.063718,0.0,0.0,0.0
17463,-0.010067999999999999,-0.00679,-0.065645,0.0,0.0,0.0
11434,-0.00731,0.002422,-0.069294,0.0,0.0,0.0
17013,0.016992,-0.00959,-0.074859,0.0,0.0,0.0
17433,0.0023079999999999997,0.008536,-0.07613400000000001,0.0,0.0,0.0
17453,-0.011611,0.009626,-0.069586,0.0,0.0,0.0
16807,-0.013201000000000001,0.007822,-0.075819,0.0,0.0,0.0
12809,0.0039180000000000005,-0.003875,-0.07401,0.0,0.0,0.0
17414,0.009369,-0.012747,-0.068036,0.0,0.0,0.0
15275,-0.010638,0.005667,-0.06638,0.0,0.0,0.0
16427,0.015683,0.008862,-0.070412,0.0,0.0,0.0
17651,-0.009134999999999999,-0.012279,-0.06552899999999999,0.0,0.0,0.0
17568,-0.011866,-0.002406,-0.062293999999999995,0.0,0.0,0.0
17584,0.017457,0.008343999999999999,-0.06844700000000001,0.0,0.0,0.0
17719,0.007547,-0.011753,-0.065916,0.0,0.0,0.0
17731,-0.015732,0.002041,-0.077142,0.0,0.0,0.0
9721,-0.001978,0.00538,-0.07412,0.0,0.0,0.0
14176,0.001777,-0.006041,-0.072476,0.0,0.0,0.0
13421,-0.008428000000000001,-0.009479,-0.067104,0.0,0.0,0.0
14114,-0.015927,-0.009816,-0.075207,0.0,0.0,0.0
17195,-0.004866,-0.0076159999999999995,-0.066201,0.0,0.0,0.0
14242,-0.008153,-0.005513,-0.06467,0.0,0.0,0.0
16539,0.001796,-0.00683,-0.07412099999999999,0.0,0.0,0.0
14687,0.002997,0.010308,-0.076558,0.0,0.0,0.0
17442,0.014384000000000001,0.010407,-0.075818,0.0,0.0,0.0
9696,-0.003621,0.007499,-0.07041,0.0,0.0,0.0
17133,0.002483,0.012885,-0.060859,0.0,0.0,0.0
16292,-0.004468,0.009975,-0.07535599999999999,0.0,0.0,0.0
16926,-0.011782,-0.000873,-0.061491,0.0,0.0,0.0
17557,-0.014585,-0.003105,-0.06883700000000001,0.0,0.0,0.0
9874,0.015012000000000001,0.0028,-0.06938599999999999,0.0,0.0,0.0
17628,0.01039,-0.006777,-0.074307,0.0,0.0,0.0
17715,0.005198,0.008296,-0.065466,0.0,0.0,0.0
12181,0.012475,0.0028650000000000004,-0.072424,0.0,0.0,0.0
14232,0.0006490000000000001,0.005131999999999999,-0.074292,0.0,0.0,0.0
17181,-0.001825,0.011461,-0.07275100000000001,0.0,0.0,0.0
17064,0.016391,-0.001694,-0.074811,0.0,0.0,0.0
17256,0.009632,-0.003195,-0.073715,0.0,0.0,0.0
15128,-0.007969,0.013514,-0.07139,0.0,0.0,0.0
14435,-0.002908,-0.001718,-0.073887,2.1000000000000185e-05,0.00014999999999999974,6.499999999999562e-05
17172,0.001487,-0.002927,-0.066166,0.00015799999999999994,0.00018499999999999983,-0.00021399999999999197
14442,-0.005811,-0.002693,-0.066283,7.000000000000062e-05,0.00026000000000000025,0.00026199999999999835
17953,0.0014219999999999999,-0.003523,-0.075476,-2.1999999999999884e-05,7.299999999999971e-05,-3.700000000000925e-05
17470,-0.004932000000000001,0.006885,-0.07446,2.000000000001133e-06,7.100000000000075e-05,-6.699999999999762e-05
16888,-0.006,0.0096,-0.06371500000000001,3.300000000000091e-05,0.0002370000000000011,-5.4999999999999494e-05
17122,-0.007916000000000001,0.0030819999999999997,-0.06468600000000001,7.0000000000017965e-06,0.0002840000000000004,-3.999999999999837e-05
15134,0.006656,0.0010580000000000001,-0.06316,-1.9999999999999185e-05,0.00018599999999999997,4.799999999999249e-05
17856,0.007922,-0.007346,-0.063114,5.999999999999929e-05,3.500000000000031e-05,-1.000000000001e-06
15433,-0.011529999999999999,0.0056689999999999996,-0.072294,-7.300000000000188e-05,7.100000000000075e-05,-3.300000000000525e-05
17114,0.011096,-0.0038239999999999997,-0.070227,-1.6999999999999654e-05,1.6999999999999654e-05,-0.00010899999999999799
17643,-0.005254,0.008253,-0.065281,7.999999999999327e-06,0.00027800000000000047,2.3999999999996247e-05
15991,-0.003149,0.010975,-0.071684,-0.0001780000000000002,4.39999999999989e-05,3.499999999999337e-05
16887,-0.009651,-0.002797,-0.068167,0.00010500000000000093,8.600000000000014e-05,0.00014900000000001024
